id_for_x,ctf_id,a,found_a,abstains,certifies_infeasibility,exec_time
3453,1,"[array(0.), array(0.), array(-7.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(0.), array(-8.), array(66.), array(-6.), array(-4.), array(0.)]",True,False,False,0.002966999999999942
3454,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3455,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3456,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3457,1,"[array(0.), array(0.), array(-3.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-7.), array(79.), array(-6.), array(-3.), array(0.)]",True,False,False,0.0029170000000000584
3458,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3459,1,"[array(0.), array(0.), array(7.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-15.), array(-1.), array(-9.), array(-5.), array(0.)]",True,False,False,0.0029360000000000497
3460,1,"[array(0.), array(0.), array(-4.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-5.), array(74.), array(-9.), array(-8.), array(-1.)]",True,False,False,0.002942
3461,1,"[array(0.), array(0.), array(8.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-14.), array(-22.), array(-4.), array(-8.), array(-1.)]",True,False,False,0.002921999999999869
3462,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3463,1,"[array(0.), array(0.), array(-4.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(0.), array(-10.), array(71.), array(-2.), array(-4.), array(0.)]",True,False,False,0.002913999999999639
3464,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3465,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3466,1,"[array(0.), array(0.), array(-6.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-7.), array(67.), array(-8.), array(-7.), array(-1.)]",True,False,False,0.002915000000000667
3467,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3468,1,"[array(0.), array(0.), array(10.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-10.), array(-4.), array(-7.), array(-6.), array(0.)]",True,False,False,0.0029320000000003787
3469,1,"[array(0.), array(0.), array(-6.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-6.), array(40.), array(-9.), array(-8.), array(0.)]",True,False,False,0.002928000000000708
3470,1,"[array(0.), array(0.), array(-7.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-4.), array(38.), array(-8.), array(-7.), array(0.)]",True,False,False,0.002930000000000099
3471,1,"[array(0.), array(0.), array(2.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-8.), array(-9.), array(-5.), array(-5.), array(0.)]",True,False,False,0.002930000000000099
3472,1,"[array(0.), array(0.), array(-7.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-7.), array(74.), array(-9.), array(-8.), array(0.)]",True,False,False,0.0029250000000002885
3473,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3474,1,"[array(0.), array(0.), array(-4.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-10.), array(70.), array(-5.), array(-6.), array(-1.)]",True,False,False,0.0029460000000005593
3475,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3476,1,"[array(0.), array(0.), array(6.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-12.), array(-15.), array(-8.), array(-5.), array(0.)]",True,False,False,0.0029130000000003875
3477,1,"[array(0.), array(0.), array(-3.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(0.), array(-5.), array(76.), array(-8.), array(-6.), array(0.)]",True,False,False,0.0028940000000003963
3478,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3479,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3480,1,"[array(0.), array(0.), array(-9.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-5.), array(52.), array(-4.), array(-3.), array(-1.)]",True,False,False,0.0029240000000001487
3481,1,"[array(0.), array(0.), array(-5.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(0.), array(-10.), array(65.), array(-8.), array(-6.), array(0.)]",True,False,False,0.002906999999999549
3482,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3483,1,"[array(0.), array(0.), array(-4.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-7.), array(39.), array(-7.), array(-4.), array(0.)]",True,False,False,0.0030129999999992663
3484,1,"[array(0.), array(0.), array(-2.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-7.), array(75.), array(-7.), array(-7.), array(-1.)]",True,False,False,0.002901999999999738
3485,1,"[array(0.), array(0.), array(-8.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(0.), array(0.), array(-12.), array(56.), array(-6.), array(-4.), array(0.)]",True,False,False,0.002914999999999779
3486,1,"[array(0.), array(0.), array(1.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-8.), array(-7.), array(-6.), array(-4.), array(0.)]",True,False,False,0.0029329999999996303
3487,1,"[array(0.), array(0.), array(-12.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-4.), array(69.), array(-7.), array(-8.), array(-1.)]",True,False,False,0.0029529999999997614
3488,1,"[array(0.), array(0.), array(12.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-9.), array(-9.), array(-6.), array(-8.), array(-1.)]",True,False,False,0.002906999999999549
3489,1,"[array(0.), array(0.), array(7.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-7.), array(-13.), array(-6.), array(-6.), array(0.)]",True,False,False,0.00292699999999968
3490,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3491,1,"[array(0.), array(0.), array(-5.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-7.), array(74.), array(-9.), array(-9.), array(-1.)]",True,False,False,0.002909999999999968
3492,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3493,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3494,1,"[array(0.), array(0.), array(-3.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-13.), array(82.), array(-3.), array(-10.), array(0.)]",True,False,False,0.00292699999999968
3495,1,"[array(0.), array(0.), array(9.), array(0.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-7.), array(-21.), array(-7.), array(-8.), array(-1.)]",True,False,False,0.00295100000000037
3496,1,"[array(0.), array(0.), array(13.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(1.), array(1.), array(1.), array(-9.), array(-6.), array(-5.), array(-6.), array(0.)]",True,False,False,0.0028919999999992285
3497,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3498,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
3499,1,"[array(0.), array(0.), array(-3.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-1.), array(48.), array(-2.), array(-2.), array(0.)]",True,False,False,0.0028959999999997876
3500,1,"[array(0.), array(0.), array(-6.), array(-1.), array(-1.), array(0.), array(0.), array(0.), array(0.), array(0.), array(0.), array(-1.), array(-1.), array(-1.), array(-4.), array(43.), array(-6.), array(-7.), array(-1.)]",True,False,False,0.002919000000000338
3501,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],False,False,False,0.0
